"dim1";"dim2";"document";"topic"
-4,57990434753762;0,538115343732706;"Kalessopoulou D.(2017). Capturing the untold: photography as a tool for empowering children to interpret their embodied experiences in museums. Journal of Visual Literacy";"child, read, activ, text, electron"
-1,98548345934086;-8,48620215270505;"Gorbunova I.B., Plotnikov K.Y.(2020). Music-related educational project for contemporary general music education of school children. International Journal of Innovation, Creativity and Change";"music, interact, user, system, experi"
10,1564379900554;10,2900238698099;"Willment N.(2020). The travel blogger as digital nomad: (Re-)imagining workplace performances of digital nomadism within travel blogging work. Information Technology and Tourism";"perform, cognit, particip, experi, task"
-9,62738376585563;-8,64216949789419;"Stevens J.(2020). Child of the Elder Blood: A Semiotics of Folklorism in the Soundtrack of The Witcher 3: Wild Hunt. Games and Culture";"art, creativ, technologi, project, develop"
9,39451181141619;-0,133979460033056;"Ko C.-H.(2014). Internet Gaming Disorder. Current Addiction Reports";"game, plai, mmo, examin, analys"
1,5672627699541;-3,13025902670641;"Li R.-Y., Wang C.-H.(2020). Key factors and network model for location-based cultural mobile game design. British Journal of Educational Technology";"learn, educ, design, develop, environ"
2,40117498496907;-6,51055287580906;"Tresnawati D., Fitriani L., Satria E.(2020). How can games improve intelligence for children. International Journal of Scientific and Technology Research";"learn, educ, design, develop, environ"
8,16137174150046;8,30159048547958;"Zheng H., Li J., Salmon C.T., Theng Y.-L.(2020). The effects of exergames on emotional well-being of older adults. Computers in Human Behavior";"model, influenc, blog, factor, perceiv"
21,6832527817737;7,04180481196995;"Wickramasinghe V., White K.M., Johnson D.(2020). Predictors of Players' Decisions to Help Others in Video Games. Cyberpsychology, Behavior, and Social Networking";"game, plai, violent, aggress, behavior"
-2,39900361929645;1,12790378120988;"Danaei D., Jamali H.R., Mansourian Y., Rastegarpour H.(2020). Comparing reading comprehension between children reading augmented reality and print storybooks. Computers and Education";"child, read, activ, text, electron"
2,61645971523545;-1,68129549342257;"Bayeck R.Y.(2020). Exploring video games and learning in South Africa: An integrative review. Educational Technology Research and Development";"learn, educ, design, develop, environ"
16,2424144314871;9,10721454941385;"Kordyaka B., Jahn K., Niehaves B.(2020). Towards a unified theory of toxic behavior in video games. Internet Research";"game, plai, violent, aggress, behavior"
22,807284510875;7,09960771751769;"Stojanovic M.(2019). The effects of playing violent video games on children and youth [Efekti igranja nasilnih video!igrica na decu i mlade]. Specijalna Edukacija i Rehabilitacija";"game, plai, violent, aggress, behavior"
15,354069227711;-3,95395613390919;"Kurt A.A., Dogan E., Erdogmus Y.K., Emiroglu B.G.(2018). Examining computer gaming addiction in terms of different variables. World Journal on Educational Technology: Current Issues";"internet, addict, adolesc, gender, femal"
-18,8316823651761;-6,10923467890689;"Balleys C., Millerand F., Tho<eb>r C., Duque N.(2020). Searching for Oneself on YouTube: Teenage Peer Socialization and Social Recognition Processes. Social Media and Society";"video, imag, content, visual, analys"
4,38540359781513;2,15601752148491;"de Wildt L., Aupers S.(2020). Pop theology: forum discussions on religion in videogames. Information Communication and Society";"game, plai, mmo, examin, analys"
14,4893783824719;2,86229743350752;"Russell G.E.H., Sanders J.L., Williams R.J.(2020). Implicit memory associations and video gaming. Addictive Behaviors";"problem, associ, person, predict, posit, emot"
-0,658721240702097;-14,1835065054028;"Schreuder M.-C., Savitz R.S.(2020). Exploring Adolescent Motivation to Read with an Online YA Book Club. Literacy Research and Instruction";"student, teach, school, educ, classroom"
-18,3776310021406;-4,60881888681184;"Wang Y.(2020). Humor and camera view on mobile short-form video apps influence user experience and technology-adoption intent, an example of TikTok (DouYin). Computers in Human Behavior";"video, imag, content, visual, analys"
-7,11681240273557;-4,43965496329038;"Engberg M., Bolter J.D.(2020). The aesthetics of reality media. Journal of Visual Culture";"digit, media, narr, literaci, practic"
-12,7499679026502;-7,45820468735441;"Cornelio G.S., Roig A.(2018). Selfies and Cultural Events: Mixed Methods for the Study of Selfies in Context. International Journal of Communication";"art, creativ, technologi, project, develop"
10,2809348483443;-1,78171155401026;"Jung C.W.(2020). Online game playing as a political mobilizer: Gamers' communication environment. Social Behavior and Personality";"onlin, social, commun, ident, offlin"
3,75115497292295;-4,41788662668659;"Jung C.W.(2020). The role of game genres and gamers<U+0092> communication networks in perceived learning. Palgrave Communications";"learn, educ, design, develop, environ"
1,58243443930945;-11,8688801996671;"Talan T., Dogan Y., Batdi V.(2020). Efficiency of digital and non-digital educational games: A comparative meta-analysis and a meta-thematic analysis. Journal of Research on Technology in Education";"student, teach, school, educ, classroom"
4,6623941109431;14,5990679701483;"Lemenager T., Neissner M., Sabo T., Mann K., Kiefer F.(2020). <U+0093>Who Am I<U+0094> and <U+0093>How Should I Be<U+0094>: a Systematic Review on Self-Concept and Avatar Identification in Gaming Disorder. Current Addiction Reports";"virtual, avatar, world, experi, environ"
10,2417278905093;2,60733712880477;"Kort-Butler L.A.(2020). Gamers on Gaming: A Research Note Comparing Behaviors and Beliefs of Gamers, Video Game Players, and Non-Players. Sociological Inquiry";"game, plai, mmo, examin, analys"
1,5538932496536;-0,425143969313724;"Zhang J., Rockwell G., Graves R., Graves H., McKellar M., Ranaweera K.(2019). Introduction to a class-based online writing environment: Gwrit (Game of Writing). Digital Studies/ Le Champ Numerique";"design, method, review, system, valu"
1,90588692090794;-6,08479713053997;"Toh W., Kirschner D.(2020). Self-directed learning in video games, affordances and pedagogical implications for teaching and learning. Computers and Education";"learn, educ, design, develop, environ"
2,44761753015718;0,538751316613263;"Toh W., Lim F.V.(2020). Using Video Games for Learning: Developing a Metalanguage for Digital Play. Games and Culture";"digit, media, narr, literaci, practic"
-5,79976101095796;-5,035781109884;"Choo Y.B., Abdullah T., Nawi A.M.(2020). Digital storytelling vs. Oral storytelling: An analysis of the art of telling stories now and then. Universal Journal of Educational Research";"digit, media, narr, literaci, practic"
0,0845597738105368;-6,85084361627806;"Alam S., Totok Sumaryanto F., Jazuli M., Syakir(2020). Visual culture-based art learning uses internet to improve higher-order thinking skills in early childhood. International Journal of Scientific and Technology Research";"learn, educ, design, develop, environ"
-8,403940575703;4,18409700397689;"Fawzy R.M.(2020). Let<U+0092>s Play News!: An SFL Approach to Aesthetic Interactivity of Gamified News. Games and Culture";"music, interact, user, system, experi"
-19,4265790951043;-2,32045568253164;"Saunders J.F., Eaton A.A., Aguilar S.(2020). From self(ie)-objectification to self-empowerment: The meaning of selfies on social media in eating disorder recovery. Computers in Human Behavior";"social, media, sns, network, facebook"
-4,23794048859982;-3,06443152683805;"Vityte B.(2019). Stereotyping of digital games [Skaitmeniniu <U+009E>aidimu stereotipizavimas]. Pedagogika";"digit, media, narr, literaci, practic"
-7,27557557146289;1,35452804713266;"P<e2>quet L.(2020). Gamified Identification: Gamification and Identification in Indigenous Australian Interactive Documentaries. Computers and Composition";"motiv, engag, gamif, element, experi"
-6,56276190942767;-1,31791103598438;"Lazard L., Capdevila R.(2020). She<U+0092>s so vain? A Q study of selfies and the curation of an online self. New Media and Society";"digit, media, narr, literaci, practic"
5,03436981275692;-3,94690481950987;"Nj<e5> M.(2019). Players<U+0092> Progression Through Graphogame, An Early Literacy Game: Influence of Game Design and Context of Play. Human Technology";"game, plai, mmo, examin, analys"
2,03900267640782;9,89652417051408;"Seidmann V.(2020). On blogs, autistic bloggers, and autistic space. Information Communication and Society";"model, influenc, blog, factor, perceiv"
-10,3087326299017;-3,42951537302357;"Loaiza Carvajal D.A., Morita M.M., Bilmes G.M.(2020). Virtual museums. Captured reality and 3D modeling. Journal of Cultural Heritage";"cultur, museum, commun, inform, histor"
19,3473825261949;3,39869967476475;"Chappetta K.C., Barth J.M.(2020). Gaming roles versus gender roles in online gameplay. Information Communication and Society";"game, plai, violent, aggress, behavior"
5,04637279862144;14,6124791994626;"Green R., Delfabbro P.H., King D.L.(2020). Avatar- and self-related processes and problematic gaming: A systematic review. Addictive Behaviors";"problem, associ, person, predict, posit, emot"
2,09353176621318;-5,80893077832097;"Manuel P.C.V., Jos<e9> P.C.I., Manuel F.-M., Iv<e1>n M.-O., Baltasar F.-M.(2019). Simplifying the creation of adventure serious games with educational-oriented features. Educational Technology and Society";"learn, educ, design, develop, environ"
9,24510545682124;-7,03199491341897;"Lu H.-P., Ho H.-C.(2020). Exploring the impact of gamification on users' engagement for sustainable development: A case study in brand applications. Sustainability (Switzerland)";"motiv, engag, gamif, element, experi"
12,0192883904303;7,93179740002744;"Ratan R., Shen C., Williams D.(2020). Men Do Not Rule the World of Tanks: Negating the Gender-Performance Gap in a Spatial-Action Game by Controlling for Time Played. American Behavioral Scientist";"perform, cognit, particip, experi, task"
21,9667581111923;7,8847208530053;"Hemovich V.(2020). It Does Matter If You Win or Lose, and How You Play the (Video) Game. Games and Culture";"game, plai, violent, aggress, behavior"
-19,4949785639902;-3,56585943332804;"Engeln R., Loach R., Imundo M.N., Zola A.(2020). Compared to Facebook, Instagram use causes more appearance comparison and lower body satisfaction in college women. Body Image";"video, imag, content, visual, analys"
-6,60869125411328;2,95754082491412;"Atkinson S.E.(2019). Soaring through the sky: Topics and tropes in video game music. Music Theory Online";"music, interact, user, system, experi"
2,13090028515452;-0,0322272065740046;"Hung H.-T., Yang J.C., Tsai Y.-C.(2020). Student game design as a literacy practice: A 10-Year review. Educational Technology and Society";"design, method, review, system, valu"
11,3101797841727;7,71548636203684;"Smith E.T., Bhaskar B., Hinerman A., Basak C.(2020). Past Gaming Experience and Cognition as Selective Predictors of Novel Game Learning Across Different Gaming Genres. Frontiers in Psychology";"perform, cognit, particip, experi, task"
